bundle_idx,file_id,start_idx,end_idx,start_time,end_time,bundle_path
206,file_2,1950,1980,2024-06-03 05:41:15.947,2024-06-03 05:41:18.629,./eeg_bundles\bundles\bundles\bundle_206.npy
207,file_2,1980,2010,2024-06-03 05:41:18.776,2024-06-03 05:41:21.797,./eeg_bundles\bundles\bundles\bundle_207.npy
208,file_2,2010,2040,2024-06-03 05:41:21.838,2024-06-03 05:41:24.898,./eeg_bundles\bundles\bundles\bundle_208.npy
209,file_2,2040,2070,2024-06-03 05:41:24.940,2024-06-03 05:41:27.936,./eeg_bundles\bundles\bundles\bundle_209.npy
210,file_2,2070,2100,2024-06-03 05:41:27.984,2024-06-03 05:41:30.924,./eeg_bundles\bundles\bundles\bundle_210.npy
211,file_2,2100,2130,2024-06-03 05:41:30.925,2024-06-03 05:41:33.857,./eeg_bundles\bundles\bundles\bundle_211.npy
212,file_2,2130,2160,2024-06-03 05:41:34.088,2024-06-03 05:41:36.823,./eeg_bundles\bundles\bundles\bundle_212.npy
213,file_2,2160,2190,2024-06-03 05:41:36.868,2024-06-03 05:41:39.861,./eeg_bundles\bundles\bundles\bundle_213.npy
214,file_2,2190,2220,2024-06-03 05:41:39.945,2024-06-03 05:41:42.935,./eeg_bundles\bundles\bundles\bundle_214.npy
215,file_2,2220,2250,2024-06-03 05:41:43.165,2024-06-03 05:41:45.908,./eeg_bundles\bundles\bundles\bundle_215.npy
216,file_2,2250,2280,2024-06-03 05:41:45.972,2024-06-03 05:41:49.030,./eeg_bundles\bundles\bundles\bundle_216.npy
217,file_2,2280,2310,2024-06-03 05:41:49.069,2024-06-03 05:41:52.010,./eeg_bundles\bundles\bundles\bundle_217.npy
218,file_2,2310,2340,2024-06-03 05:41:52.111,2024-06-03 05:41:55.004,./eeg_bundles\bundles\bundles\bundle_218.npy
219,file_2,2340,2370,2024-06-03 05:41:55.071,2024-06-03 05:41:57.960,./eeg_bundles\bundles\bundles\bundle_219.npy
220,file_2,2370,2400,2024-06-03 05:41:57.999,2024-06-03 05:42:00.913,./eeg_bundles\bundles\bundles\bundle_220.npy
221,file_2,2400,2430,2024-06-03 05:42:00.939,2024-06-03 05:42:03.988,./eeg_bundles\bundles\bundles\bundle_221.npy
222,file_2,2430,2460,2024-06-03 05:42:04.155,2024-06-03 05:42:06.866,./eeg_bundles\bundles\bundles\bundle_222.npy
223,file_2,2460,2490,2024-06-03 05:42:06.927,2024-06-03 05:42:09.905,./eeg_bundles\bundles\bundles\bundle_223.npy
224,file_2,2490,2520,2024-06-03 05:42:10.119,2024-06-03 05:42:12.914,./eeg_bundles\bundles\bundles\bundle_224.npy
225,file_2,2520,2550,2024-06-03 05:42:12.971,2024-06-03 05:42:15.919,./eeg_bundles\bundles\bundles\bundle_225.npy
226,file_2,2550,2580,2024-06-03 05:42:15.984,2024-06-03 05:42:19.100,./eeg_bundles\bundles\bundles\bundle_226.npy
227,file_2,2580,2610,2024-06-03 05:42:19.114,2024-06-03 05:42:22.043,./eeg_bundles\bundles\bundles\bundle_227.npy
228,file_2,2610,2640,2024-06-03 05:42:22.053,2024-06-03 05:42:24.733,./eeg_bundles\bundles\bundles\bundle_228.npy
229,file_2,2640,2670,2024-06-03 05:42:24.868,2024-06-03 05:42:27.769,./eeg_bundles\bundles\bundles\bundle_229.npy
230,file_2,2670,2700,2024-06-03 05:42:27.872,2024-06-03 05:42:30.922,./eeg_bundles\bundles\bundles\bundle_230.npy
231,file_2,2700,2730,2024-06-03 05:42:31.045,2024-06-03 05:42:33.933,./eeg_bundles\bundles\bundles\bundle_231.npy
232,file_2,2730,2760,2024-06-03 05:42:34.027,2024-06-03 05:42:36.835,./eeg_bundles\bundles\bundles\bundle_232.npy
233,file_2,2760,2790,2024-06-03 05:42:36.922,2024-06-03 05:42:39.917,./eeg_bundles\bundles\bundles\bundle_233.npy
234,file_2,2790,2820,2024-06-03 05:42:40.130,2024-06-03 05:42:43.004,./eeg_bundles\bundles\bundles\bundle_234.npy
235,file_2,2820,2850,2024-06-03 05:42:43.015,2024-06-03 05:42:45.924,./eeg_bundles\bundles\bundles\bundle_235.npy
236,file_2,2850,2880,2024-06-03 05:42:46.115,2024-06-03 05:42:48.972,./eeg_bundles\bundles\bundles\bundle_236.npy
237,file_2,2880,2910,2024-06-03 05:42:49.009,2024-06-03 05:42:51.749,./eeg_bundles\bundles\bundles\bundle_237.npy
238,file_2,2910,2940,2024-06-03 05:42:51.856,2024-06-03 05:42:54.963,./eeg_bundles\bundles\bundles\bundle_238.npy
239,file_2,2940,2970,2024-06-03 05:42:55.057,2024-06-03 05:42:56.069,./eeg_bundles\bundles\bundles\bundle_239.npy
240,file_2,2970,3000,2024-06-03 05:42:56.070,2024-06-03 05:42:56.225,./eeg_bundles\bundles\bundles\bundle_240.npy
241,file_3,0,30,2024-06-05 17:23:37.961,2024-06-05 17:23:40.836,./eeg_bundles\bundles\bundles\bundle_241.npy
242,file_3,30,60,2024-06-05 17:23:40.989,2024-06-05 17:23:43.875,./eeg_bundles\bundles\bundles\bundle_242.npy
243,file_3,60,90,2024-06-05 17:23:44.003,2024-06-05 17:23:46.916,./eeg_bundles\bundles\bundles\bundle_243.npy
244,file_3,90,120,2024-06-05 17:23:47.041,2024-06-05 17:23:49.861,./eeg_bundles\bundles\bundles\bundle_244.npy
245,file_3,120,150,2024-06-05 17:23:50.055,2024-06-05 17:23:52.960,./eeg_bundles\bundles\bundles\bundle_245.npy
246,file_3,150,180,2024-06-05 17:23:52.961,2024-06-05 17:23:55.918,./eeg_bundles\bundles\bundles\bundle_246.npy
247,file_3,180,210,2024-06-05 17:23:56.023,2024-06-05 17:23:58.851,./eeg_bundles\bundles\bundles\bundle_247.npy
248,file_3,210,240,2024-06-05 17:23:58.984,2024-06-05 17:24:01.973,./eeg_bundles\bundles\bundles\bundle_248.npy
249,file_3,240,270,2024-06-05 17:24:02.089,2024-06-05 17:24:04.917,./eeg_bundles\bundles\bundles\bundle_249.npy
250,file_3,270,300,2024-06-05 17:24:05.011,2024-06-05 17:24:07.923,./eeg_bundles\bundles\bundles\bundle_250.npy
251,file_3,300,330,2024-06-05 17:24:07.986,2024-06-05 17:24:10.910,./eeg_bundles\bundles\bundles\bundle_251.npy
252,file_3,330,360,2024-06-05 17:24:11.020,2024-06-05 17:24:13.883,./eeg_bundles\bundles\bundles\bundle_252.npy
253,file_3,360,390,2024-06-05 17:24:13.964,2024-06-05 17:24:16.903,./eeg_bundles\bundles\bundles\bundle_253.npy
254,file_3,390,420,2024-06-05 17:24:17.006,2024-06-05 17:24:19.872,./eeg_bundles\bundles\bundles\bundle_254.npy
255,file_3,420,450,2024-06-05 17:24:20.004,2024-06-05 17:24:22.957,./eeg_bundles\bundles\bundles\bundle_255.npy
256,file_3,450,480,2024-06-05 17:24:22.961,2024-06-05 17:24:25.899,./eeg_bundles\bundles\bundles\bundle_256.npy
257,file_3,480,510,2024-06-05 17:24:25.999,2024-06-05 17:24:28.815,./eeg_bundles\bundles\bundles\bundle_257.npy
258,file_3,510,540,2024-06-05 17:24:28.951,2024-06-05 17:24:31.958,./eeg_bundles\bundles\bundles\bundle_258.npy
259,file_3,540,570,2024-06-05 17:24:32.048,2024-06-05 17:24:34.865,./eeg_bundles\bundles\bundles\bundle_259.npy
260,file_3,570,600,2024-06-05 17:24:35.000,2024-06-05 17:24:37.929,./eeg_bundles\bundles\bundles\bundle_260.npy
261,file_3,600,630,2024-06-05 17:24:37.991,2024-06-05 17:24:40.900,./eeg_bundles\bundles\bundles\bundle_261.npy
262,file_3,630,660,2024-06-05 17:24:40.988,2024-06-05 17:24:43.856,./eeg_bundles\bundles\bundles\bundle_262.npy
263,file_3,660,690,2024-06-05 17:24:43.966,2024-06-05 17:24:46.941,./eeg_bundles\bundles\bundles\bundle_263.npy
264,file_3,690,720,2024-06-05 17:24:47.071,2024-06-05 17:24:49.933,./eeg_bundles\bundles\bundles\bundle_264.npy
265,file_3,720,750,2024-06-05 17:24:50.004,2024-06-05 17:24:52.952,./eeg_bundles\bundles\bundles\bundle_265.npy
266,file_3,750,780,2024-06-05 17:24:52.977,2024-06-05 17:24:55.913,./eeg_bundles\bundles\bundles\bundle_266.npy
267,file_3,780,810,2024-06-05 17:24:56.007,2024-06-05 17:24:58.859,./eeg_bundles\bundles\bundles\bundle_267.npy
268,file_3,810,840,2024-06-05 17:24:58.963,2024-06-05 17:25:01.924,./eeg_bundles\bundles\bundles\bundle_268.npy
269,file_3,840,870,2024-06-05 17:25:02.067,2024-06-05 17:25:04.859,./eeg_bundles\bundles\bundles\bundle_269.npy
270,file_3,870,900,2024-06-05 17:25:05.031,2024-06-05 17:25:07.960,./eeg_bundles\bundles\bundles\bundle_270.npy
271,file_3,900,930,2024-06-05 17:25:07.961,2024-06-05 17:25:10.820,./eeg_bundles\bundles\bundles\bundle_271.npy
272,file_3,930,960,2024-06-05 17:25:10.926,2024-06-05 17:25:13.774,./eeg_bundles\bundles\bundles\bundle_272.npy
273,file_3,960,990,2024-06-05 17:25:13.888,2024-06-05 17:25:16.939,./eeg_bundles\bundles\bundles\bundle_273.npy
274,file_3,990,1020,2024-06-05 17:25:17.024,2024-06-05 17:25:19.890,./eeg_bundles\bundles\bundles\bundle_274.npy
275,file_3,1020,1050,2024-06-05 17:25:19.952,2024-06-05 17:25:22.918,./eeg_bundles\bundles\bundles\bundle_275.npy
276,file_3,1050,1080,2024-06-05 17:25:22.977,2024-06-05 17:25:25.865,./eeg_bundles\bundles\bundles\bundle_276.npy
277,file_3,1080,1110,2024-06-05 17:25:25.954,2024-06-05 17:25:28.909,./eeg_bundles\bundles\bundles\bundle_277.npy
278,file_3,1110,1140,2024-06-05 17:25:28.974,2024-06-05 17:25:31.892,./eeg_bundles\bundles\bundles\bundle_278.npy
279,file_3,1140,1170,2024-06-05 17:25:32.025,2024-06-05 17:25:34.894,./eeg_bundles\bundles\bundles\bundle_279.npy
280,file_3,1170,1200,2024-06-05 17:25:34.987,2024-06-05 17:25:37.907,./eeg_bundles\bundles\bundles\bundle_280.npy
281,file_3,1200,1230,2024-06-05 17:25:37.961,2024-06-05 17:25:40.913,./eeg_bundles\bundles\bundles\bundle_281.npy
282,file_3,1230,1260,2024-06-05 17:25:41.021,2024-06-05 17:25:43.894,./eeg_bundles\bundles\bundles\bundle_282.npy
283,file_3,1260,1290,2024-06-05 17:25:43.962,2024-06-05 17:25:46.959,./eeg_bundles\bundles\bundles\bundle_283.npy
284,file_3,1290,1320,2024-06-05 17:25:46.991,2024-06-05 17:25:49.822,./eeg_bundles\bundles\bundles\bundle_284.npy
285,file_3,1320,1350,2024-06-05 17:25:49.907,2024-06-05 17:25:52.933,./eeg_bundles\bundles\bundles\bundle_285.npy
286,file_3,1350,1380,2024-06-05 17:25:52.962,2024-06-05 17:25:55.875,./eeg_bundles\bundles\bundles\bundle_286.npy
287,file_3,1380,1410,2024-06-05 17:25:55.974,2024-06-05 17:25:58.821,./eeg_bundles\bundles\bundles\bundle_287.npy
288,file_3,1410,1440,2024-06-05 17:25:58.985,2024-06-05 17:26:01.892,./eeg_bundles\bundles\bundles\bundle_288.npy
289,file_3,1440,1470,2024-06-05 17:26:02.086,2024-06-05 17:26:04.932,./eeg_bundles\bundles\bundles\bundle_289.npy
290,file_3,1470,1500,2024-06-05 17:26:05.000,2024-06-05 17:26:07.916,./eeg_bundles\bundles\bundles\bundle_290.npy
291,file_3,1500,1530,2024-06-05 17:26:07.975,2024-06-05 17:26:10.910,./eeg_bundles\bundles\bundles\bundle_291.npy
292,file_3,1530,1560,2024-06-05 17:26:10.981,2024-06-05 17:26:13.890,./eeg_bundles\bundles\bundles\bundle_292.npy
293,file_3,1560,1590,2024-06-05 17:26:13.957,2024-06-05 17:26:16.907,./eeg_bundles\bundles\bundles\bundle_293.npy
294,file_3,1590,1620,2024-06-05 17:26:17.005,2024-06-05 17:26:19.890,./eeg_bundles\bundles\bundles\bundle_294.npy
295,file_3,1620,1650,2024-06-05 17:26:20.017,2024-06-05 17:26:22.954,./eeg_bundles\bundles\bundles\bundle_295.npy
296,file_3,1650,1680,2024-06-05 17:26:23.016,2024-06-05 17:26:25.953,./eeg_bundles\bundles\bundles\bundle_296.npy
297,file_3,1680,1710,2024-06-05 17:26:26.018,2024-06-05 17:26:28.918,./eeg_bundles\bundles\bundles\bundle_297.npy
298,file_3,1710,1740,2024-06-05 17:26:29.048,2024-06-05 17:26:31.930,./eeg_bundles\bundles\bundles\bundle_298.npy
299,file_3,1740,1770,2024-06-05 17:26:32.065,2024-06-05 17:26:34.947,./eeg_bundles\bundles\bundles\bundle_299.npy
300,file_3,1770,1800,2024-06-05 17:26:35.081,2024-06-05 17:26:37.917,./eeg_bundles\bundles\bundles\bundle_300.npy
301,file_3,1800,1830,2024-06-05 17:26:37.974,2024-06-05 17:26:40.928,./eeg_bundles\bundles\bundles\bundle_301.npy
302,file_3,1830,1860,2024-06-05 17:26:41.065,2024-06-05 17:26:43.916,./eeg_bundles\bundles\bundles\bundle_302.npy
303,file_3,1860,1890,2024-06-05 17:26:43.988,2024-06-05 17:26:46.872,./eeg_bundles\bundles\bundles\bundle_303.npy
304,file_3,1890,1920,2024-06-05 17:26:46.970,2024-06-05 17:26:49.835,./eeg_bundles\bundles\bundles\bundle_304.npy
305,file_3,1920,1950,2024-06-05 17:26:50.003,2024-06-05 17:26:52.951,./eeg_bundles\bundles\bundles\bundle_305.npy
306,file_3,1950,1980,2024-06-05 17:26:52.981,2024-06-05 17:26:55.899,./eeg_bundles\bundles\bundles\bundle_306.npy
307,file_3,1980,2010,2024-06-05 17:26:56.034,2024-06-05 17:26:58.950,./eeg_bundles\bundles\bundles\bundle_307.npy
308,file_3,2010,2040,2024-06-05 17:26:59.081,2024-06-05 17:27:01.929,./eeg_bundles\bundles\bundles\bundle_308.npy
309,file_3,2040,2070,2024-06-05 17:27:01.996,2024-06-05 17:27:04.905,./eeg_bundles\bundles\bundles\bundle_309.npy
310,file_3,2070,2100,2024-06-05 17:27:05.007,2024-06-05 17:27:07.945,./eeg_bundles\bundles\bundles\bundle_310.npy
311,file_3,2100,2130,2024-06-05 17:27:08.003,2024-06-05 17:27:10.920,./eeg_bundles\bundles\bundles\bundle_311.npy
312,file_3,2130,2160,2024-06-05 17:27:11.020,2024-06-05 17:27:13.823,./eeg_bundles\bundles\bundles\bundle_312.npy
313,file_3,2160,2190,2024-06-05 17:27:13.975,2024-06-05 17:27:16.906,./eeg_bundles\bundles\bundles\bundle_313.npy
314,file_3,2190,2220,2024-06-05 17:27:17.006,2024-06-05 17:27:19.918,./eeg_bundles\bundles\bundles\bundle_314.npy
315,file_3,2220,2250,2024-06-05 17:27:20.104,2024-06-05 17:27:22.950,./eeg_bundles\bundles\bundles\bundle_315.npy
316,file_3,2250,2280,2024-06-05 17:27:23.009,2024-06-05 17:27:25.912,./eeg_bundles\bundles\bundles\bundle_316.npy
317,file_3,2280,2310,2024-06-05 17:27:26.019,2024-06-05 17:27:28.882,./eeg_bundles\bundles\bundles\bundle_317.npy
318,file_3,2310,2340,2024-06-05 17:27:28.981,2024-06-05 17:27:31.993,./eeg_bundles\bundles\bundles\bundle_318.npy
319,file_3,2340,2370,2024-06-05 17:27:32.092,2024-06-05 17:27:34.926,./eeg_bundles\bundles\bundles\bundle_319.npy
320,file_3,2370,2400,2024-06-05 17:27:34.988,2024-06-05 17:27:37.952,./eeg_bundles\bundles\bundles\bundle_320.npy
321,file_3,2400,2430,2024-06-05 17:27:37.981,2024-06-05 17:27:40.922,./eeg_bundles\bundles\bundles\bundle_321.npy
322,file_3,2430,2460,2024-06-05 17:27:41.061,2024-06-05 17:27:43.882,./eeg_bundles\bundles\bundles\bundle_322.npy
323,file_3,2460,2490,2024-06-05 17:27:43.951,2024-06-05 17:27:46.915,./eeg_bundles\bundles\bundles\bundle_323.npy
324,file_3,2490,2520,2024-06-05 17:27:47.016,2024-06-05 17:27:49.894,./eeg_bundles\bundles\bundles\bundle_324.npy
325,file_3,2520,2550,2024-06-05 17:27:49.961,2024-06-05 17:27:52.916,./eeg_bundles\bundles\bundles\bundle_325.npy
326,file_3,2550,2580,2024-06-05 17:27:52.974,2024-06-05 17:27:55.883,./eeg_bundles\bundles\bundles\bundle_326.npy
327,file_3,2580,2610,2024-06-05 17:27:56.005,2024-06-05 17:27:58.885,./eeg_bundles\bundles\bundles\bundle_327.npy
328,file_3,2610,2640,2024-06-05 17:27:58.962,2024-06-05 17:28:01.951,./eeg_bundles\bundles\bundles\bundle_328.npy
329,file_3,2640,2670,2024-06-05 17:28:02.085,2024-06-05 17:28:04.866,./eeg_bundles\bundles\bundles\bundle_329.npy
330,file_3,2670,2700,2024-06-05 17:28:04.968,2024-06-05 17:28:07.901,./eeg_bundles\bundles\bundles\bundle_330.npy
331,file_3,2700,2730,2024-06-05 17:28:07.965,2024-06-05 17:28:10.825,./eeg_bundles\bundles\bundles\bundle_331.npy
332,file_3,2730,2760,2024-06-05 17:28:10.930,2024-06-05 17:28:13.776,./eeg_bundles\bundles\bundles\bundle_332.npy
333,file_3,2760,2790,2024-06-05 17:28:13.932,2024-06-05 17:28:16.865,./eeg_bundles\bundles\bundles\bundle_333.npy
334,file_3,2790,2820,2024-06-05 17:28:17.022,2024-06-05 17:28:19.870,./eeg_bundles\bundles\bundles\bundle_334.npy
335,file_3,2820,2850,2024-06-05 17:28:19.939,2024-06-05 17:28:22.905,./eeg_bundles\bundles\bundles\bundle_335.npy
336,file_3,2850,2880,2024-06-05 17:28:22.967,2024-06-05 17:28:25.868,./eeg_bundles\bundles\bundles\bundle_336.npy
337,file_3,2880,2910,2024-06-05 17:28:25.966,2024-06-05 17:28:28.833,./eeg_bundles\bundles\bundles\bundle_337.npy
338,file_3,2910,2940,2024-06-05 17:28:28.993,2024-06-05 17:28:31.929,./eeg_bundles\bundles\bundles\bundle_338.npy
339,file_3,2940,2970,2024-06-05 17:28:32.080,2024-06-05 17:28:34.947,./eeg_bundles\bundles\bundles\bundle_339.npy
340,file_3,2970,3000,2024-06-05 17:28:35.015,2024-06-05 17:28:37.920,./eeg_bundles\bundles\bundles\bundle_340.npy
341,file_3,3000,3030,2024-06-05 17:28:37.976,2024-06-05 17:28:40.942,./eeg_bundles\bundles\bundles\bundle_341.npy
342,file_3,3030,3060,2024-06-05 17:28:41.042,2024-06-05 17:28:43.847,./eeg_bundles\bundles\bundles\bundle_342.npy
343,file_3,3060,3090,2024-06-05 17:28:43.975,2024-06-05 17:28:46.970,./eeg_bundles\bundles\bundles\bundle_343.npy
344,file_3,3090,3120,2024-06-05 17:28:47.062,2024-06-05 17:28:49.905,./eeg_bundles\bundles\bundles\bundle_344.npy
345,file_3,3120,3150,2024-06-05 17:28:50.042,2024-06-05 17:28:52.910,./eeg_bundles\bundles\bundles\bundle_345.npy
346,file_3,3150,3180,2024-06-05 17:28:52.969,2024-06-05 17:28:55.869,./eeg_bundles\bundles\bundles\bundle_346.npy
347,file_3,3180,3210,2024-06-05 17:28:56.032,2024-06-05 17:28:58.885,./eeg_bundles\bundles\bundles\bundle_347.npy
348,file_3,3210,3240,2024-06-05 17:28:58.956,2024-06-05 17:29:01.998,./eeg_bundles\bundles\bundles\bundle_348.npy
349,file_3,3240,3270,2024-06-05 17:29:02.127,2024-06-05 17:29:04.890,./eeg_bundles\bundles\bundles\bundle_349.npy
350,file_3,3270,3300,2024-06-05 17:29:04.992,2024-06-05 17:29:07.895,./eeg_bundles\bundles\bundles\bundle_350.npy
351,file_3,3300,3330,2024-06-05 17:29:07.986,2024-06-05 17:29:10.871,./eeg_bundles\bundles\bundles\bundle_351.npy
352,file_3,3330,3360,2024-06-05 17:29:10.954,2024-06-05 17:29:13.820,./eeg_bundles\bundles\bundles\bundle_352.npy
353,file_3,3360,3390,2024-06-05 17:29:13.917,2024-06-05 17:29:16.920,./eeg_bundles\bundles\bundles\bundle_353.npy
354,file_3,3390,3420,2024-06-05 17:29:16.991,2024-06-05 17:29:19.930,./eeg_bundles\bundles\bundles\bundle_354.npy
355,file_3,3420,3450,2024-06-05 17:29:19.997,2024-06-05 17:29:22.912,./eeg_bundles\bundles\bundles\bundle_355.npy
356,file_3,3450,3480,2024-06-05 17:29:22.978,2024-06-05 17:29:25.911,./eeg_bundles\bundles\bundles\bundle_356.npy
357,file_3,3480,3510,2024-06-05 17:29:26.069,2024-06-05 17:29:28.875,./eeg_bundles\bundles\bundles\bundle_357.npy
358,file_3,3510,3540,2024-06-05 17:29:28.978,2024-06-05 17:29:31.927,./eeg_bundles\bundles\bundles\bundle_358.npy
359,file_3,3540,3570,2024-06-05 17:29:32.036,2024-06-05 17:29:34.971,./eeg_bundles\bundles\bundles\bundle_359.npy
360,file_3,3570,3600,2024-06-05 17:29:35.075,2024-06-05 17:29:37.954,./eeg_bundles\bundles\bundles\bundle_360.npy
361,file_3,3600,3630,2024-06-05 17:29:38.016,2024-06-05 17:29:40.955,./eeg_bundles\bundles\bundles\bundle_361.npy
362,file_3,3630,3660,2024-06-05 17:29:41.018,2024-06-05 17:29:43.865,./eeg_bundles\bundles\bundles\bundle_362.npy
363,file_3,3660,3690,2024-06-05 17:29:43.963,2024-06-05 17:29:46.914,./eeg_bundles\bundles\bundles\bundle_363.npy
364,file_3,3690,3720,2024-06-05 17:29:46.985,2024-06-05 17:29:49.853,./eeg_bundles\bundles\bundles\bundle_364.npy
365,file_3,3720,3750,2024-06-05 17:29:50.018,2024-06-05 17:29:52.951,./eeg_bundles\bundles\bundles\bundle_365.npy
366,file_3,3750,3780,2024-06-05 17:29:52.975,2024-06-05 17:29:55.941,./eeg_bundles\bundles\bundles\bundle_366.npy
367,file_3,3780,3810,2024-06-05 17:29:55.987,2024-06-05 17:29:58.815,./eeg_bundles\bundles\bundles\bundle_367.npy
368,file_3,3810,3840,2024-06-05 17:29:58.974,2024-06-05 17:30:01.923,./eeg_bundles\bundles\bundles\bundle_368.npy
369,file_3,3840,3870,2024-06-05 17:30:02.053,2024-06-05 17:30:04.915,./eeg_bundles\bundles\bundles\bundle_369.npy
370,file_3,3870,3900,2024-06-05 17:30:04.988,2024-06-05 17:30:07.959,./eeg_bundles\bundles\bundles\bundle_370.npy
371,file_3,3900,3930,2024-06-05 17:30:07.984,2024-06-05 17:30:10.901,./eeg_bundles\bundles\bundles\bundle_371.npy
372,file_3,3930,3960,2024-06-05 17:30:11.006,2024-06-05 17:30:13.865,./eeg_bundles\bundles\bundles\bundle_372.npy
373,file_3,3960,3990,2024-06-05 17:30:13.962,2024-06-05 17:30:16.932,./eeg_bundles\bundles\bundles\bundle_373.npy
374,file_3,3990,4020,2024-06-05 17:30:17.000,2024-06-05 17:30:19.877,./eeg_bundles\bundles\bundles\bundle_374.npy
375,file_3,4020,4050,2024-06-05 17:30:19.950,2024-06-05 17:30:22.915,./eeg_bundles\bundles\bundles\bundle_375.npy
376,file_3,4050,4080,2024-06-05 17:30:22.972,2024-06-05 17:30:26.042,./eeg_bundles\bundles\bundles\bundle_376.npy
377,file_3,4080,4110,2024-06-05 17:30:26.054,2024-06-05 17:30:28.869,./eeg_bundles\bundles\bundles\bundle_377.npy
378,file_3,4110,4140,2024-06-05 17:30:28.971,2024-06-05 17:30:31.969,./eeg_bundles\bundles\bundles\bundle_378.npy
379,file_3,4140,4170,2024-06-05 17:30:32.068,2024-06-05 17:30:34.923,./eeg_bundles\bundles\bundles\bundle_379.npy
380,file_3,4170,4200,2024-06-05 17:30:35.019,2024-06-05 17:30:37.948,./eeg_bundles\bundles\bundles\bundle_380.npy
381,file_3,4200,4230,2024-06-05 17:30:38.043,2024-06-05 17:30:40.920,./eeg_bundles\bundles\bundles\bundle_381.npy
382,file_3,4230,4260,2024-06-05 17:30:40.982,2024-06-05 17:30:43.889,./eeg_bundles\bundles\bundles\bundle_382.npy
383,file_3,4260,4290,2024-06-05 17:30:43.945,2024-06-05 17:30:46.941,./eeg_bundles\bundles\bundles\bundle_383.npy
384,file_3,4290,4320,2024-06-05 17:30:47.004,2024-06-05 17:30:49.873,./eeg_bundles\bundles\bundles\bundle_384.npy
385,file_3,4320,4350,2024-06-05 17:30:49.978,2024-06-05 17:30:52.960,./eeg_bundles\bundles\bundles\bundle_385.npy
386,file_3,4350,4380,2024-06-05 17:30:52.961,2024-06-05 17:30:55.922,./eeg_bundles\bundles\bundles\bundle_386.npy
387,file_3,4380,4410,2024-06-05 17:30:56.049,2024-06-05 17:30:58.876,./eeg_bundles\bundles\bundles\bundle_387.npy
388,file_3,4410,4440,2024-06-05 17:30:59.005,2024-06-05 17:31:01.930,./eeg_bundles\bundles\bundles\bundle_388.npy
389,file_3,4440,4470,2024-06-05 17:31:02.001,2024-06-05 17:31:04.917,./eeg_bundles\bundles\bundles\bundle_389.npy
390,file_3,4470,4500,2024-06-05 17:31:05.001,2024-06-05 17:31:07.934,./eeg_bundles\bundles\bundles\bundle_390.npy
391,file_3,4500,4530,2024-06-05 17:31:07.998,2024-06-05 17:31:10.891,./eeg_bundles\bundles\bundles\bundle_391.npy
392,file_3,4530,4560,2024-06-05 17:31:10.960,2024-06-05 17:31:13.772,./eeg_bundles\bundles\bundles\bundle_392.npy
393,file_3,4560,4590,2024-06-05 17:31:13.938,2024-06-05 17:31:16.874,./eeg_bundles\bundles\bundles\bundle_393.npy
394,file_3,4590,4620,2024-06-05 17:31:17.023,2024-06-05 17:31:19.870,./eeg_bundles\bundles\bundles\bundle_394.npy
395,file_3,4620,4650,2024-06-05 17:31:19.973,2024-06-05 17:31:22.924,./eeg_bundles\bundles\bundles\bundle_395.npy
396,file_3,4650,4680,2024-06-05 17:31:22.980,2024-06-05 17:31:25.864,./eeg_bundles\bundles\bundles\bundle_396.npy
397,file_3,4680,4710,2024-06-05 17:31:25.965,2024-06-05 17:31:28.829,./eeg_bundles\bundles\bundles\bundle_397.npy
398,file_3,4710,4740,2024-06-05 17:31:28.929,2024-06-05 17:31:31.944,./eeg_bundles\bundles\bundles\bundle_398.npy
